INGRESO_BIN,EDAD,N_INTENTOS,TIEMPO_DESDE_EGRESO,PUNTAJE_MINEDU,ES_MIGRANTE,NIVEL_DIFICULTAD,COLEGIO_TIPO_GESTION,RATIO_COMPETENCIA,FACULTAD_COD,SEXO_COD,ANIO_POSTULA
0,21.0,0,3,6.900994407311418,0,3,0,0.8055790363482671,11,1,2022
0,22.0,1,4,6.900994407311418,0,3,0,0.8078048780487805,11,1,2023
0,22.0,2,4,6.900994407311418,1,3,0,0.8092986603624901,11,1,2023
0,17.0,0,1,7.1,0,3,0,0.8092986603624901,11,0,2023
0,18.0,1,2,6.900994407311418,1,3,0,0.8294051627384961,11,0,2024
1,18.0,2,2,7.1,0,3,0,0.009294871794871795,0,0,2024
1,20.0,1,3,6.85,0,3,0,0.012454212454212455,2,1,2020
0,20.0,0,4,4.8,1,3,0,0.8025999037072701,11,0,2017
0,21.0,1,5,4.8,1,3,0,0.8080336291452592,11,0,2018
0,17.0,0,1,7.1,0,3,0,0.8078048780487805,11,1,2023
1,21.0,0,4,6.900994407311418,0,4,0,0.01636976408281175,3,1,2017
0,17.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,17.0,0,1,6.85,0,3,0,0.8515777171795871,11,0,2018
0,18.0,0,2,6.85,0,3,0,0.821319018404908,11,0,2019
0,20.0,0,3,6.4,0,3,0,0.8761744966442953,11,0,2021
0,18.0,0,2,7.1,0,3,0,0.8294051627384961,11,1,2024
0,18.0,1,2,7.1,0,3,0,0.8128205128205128,11,1,2024
0,18.0,0,2,7.1,0,3,0,0.8294051627384961,11,1,2024
0,18.0,0,1,7.9,0,3,1,0.8232189973614775,11,0,2016
0,18.0,0,2,6.85,0,3,1,0.8078048780487805,11,0,2023
0,16.0,0,1,7.9,0,3,0,0.8232189973614775,11,0,2016
0,17.0,1,2,7.9,0,3,1,0.8025999037072701,11,0,2017
0,17.0,2,2,7.9,0,3,1,0.8790178571428572,11,0,2017
1,18.0,3,3,7.9,0,5,0,0.01821578701541336,4,0,2018
1,18.0,0,2,7.9,0,3,0,0.015391380826737027,2,1,2016
0,18.0,0,1,7.1,0,3,0,0.8092986603624901,11,1,2023
0,20.0,0,3,6.7,0,3,0,0.818620992534036,11,0,2022
0,20.0,1,3,6.7,0,3,0,0.8055790363482671,11,0,2022
0,21.0,2,4,6.7,0,3,0,0.8078048780487805,11,0,2023
0,18.0,0,2,5.2,1,3,0,0.8515777171795871,11,1,2018
1,19.0,1,1,3.6,1,4,0,0.01763803680981595,3,1,2019
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,17.0,0,1,6.900994407311418,1,3,0,0.8026905829596412,11,1,2025
0,19.0,0,3,7.9,0,3,0,0.8264040846097739,11,1,2019
0,20.0,1,4,7.9,0,3,0,0.8443223443223443,11,1,2020
0,19.0,0,3,7.9,0,3,0,0.8232189973614775,11,0,2016
0,20.0,1,4,7.9,0,3,0,0.8025999037072701,11,0,2017
1,20.0,2,4,7.9,0,3,0,0.007142857142857143,0,0,2017
0,19.0,0,2,7.0,1,3,0,0.8055790363482671,11,1,2022
0,17.0,0,1,4.6,0,3,0,0.8306997742663657,11,0,2021
0,19.0,0,3,6.4,0,3,0,0.8306997742663657,11,0,2021
0,19.0,0,1,6.900994407311418,1,3,1,0.8128205128205128,11,1,2024
1,21.0,0,4,6.85,0,3,0,0.007046979865771812,0,1,2021
0,18.0,0,1,7.9,0,3,0,0.8232189973614775,11,1,2016
0,19.0,1,2,7.9,0,3,0,0.8790178571428572,11,1,2017
0,20.0,2,4,7.9,0,3,0,0.8515777171795871,11,1,2018
1,19.0,0,2,7.9,0,4,0,0.012076353720296066,3,1,2018
0,18.0,0,2,4.9,0,3,0,0.8294051627384961,11,1,2024
0,18.0,0,2,4.0,1,3,1,0.821319018404908,11,1,2019
0,19.0,1,3,4.0,1,3,0,0.8443223443223443,11,1,2020
1,18.0,0,1,7.5,1,3,0,0.012855473315153876,10,1,2018
0,17.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,18.0,1,2,6.4,0,3,0,0.8443223443223443,11,1,2020
0,18.0,0,1,6.900994407311418,0,3,0,0.8092986603624901,11,1,2023
0,19.0,1,2,6.900994407311418,0,3,0,0.8294051627384961,11,1,2024
0,19.0,2,2,6.900994407311418,0,3,0,0.8128205128205128,11,1,2024
1,20.0,3,3,6.900994407311418,0,5,0,0.03101644245142003,6,1,2025
0,18.0,0,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,17.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,18.0,1,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,19.0,0,3,7.9,0,3,0,0.8790178571428572,11,0,2017
0,20.0,1,4,7.9,0,3,0,0.8080336291452592,11,0,2018
1,20.0,2,4,7.9,0,3,0,0.007401636151149201,0,0,2018
1,19.0,0,3,6.4,0,5,0,0.025733634311512415,6,1,2021
0,18.0,0,1,4.8,0,3,0,0.8294051627384961,11,0,2024
1,17.0,0,1,7.1,0,5,0,0.03979511426319937,4,1,2023
0,17.0,0,1,6.4,0,3,0,0.8264040846097739,11,0,2019
0,19.0,0,2,7.0,0,3,0,0.8055790363482671,11,1,2022
0,18.0,0,2,4.9,0,3,0,0.8128205128205128,11,1,2024
0,19.0,1,3,4.9,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,2,3.7,1,3,0,0.8761744966442953,11,1,2021
0,18.0,1,2,3.7,0,3,0,0.8306997742663657,11,1,2021
0,17.0,0,1,7.9,0,3,0,0.8232189973614775,11,1,2016
0,17.0,0,2,7.9,0,3,0,0.8232189973614775,11,1,2016
1,18.0,1,3,7.9,0,2,0,0.01781415503129514,9,1,2017
0,19.0,0,3,2.9,1,3,0,0.8761744966442953,11,1,2021
1,18.0,0,1,7.1499999999999995,0,4,0,0.022435897435897436,5,1,2024
0,18.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,21.0,0,4,4.0,1,3,0,0.8025999037072701,11,1,2017
0,21.0,1,4,4.0,1,3,0,0.8790178571428572,11,1,2017
0,22.0,2,5,4.0,1,3,0,0.8080336291452592,11,1,2018
0,20.0,0,4,6.85,0,3,1,0.8026905829596412,11,1,2025
0,19.0,0,3,6.85,0,3,0,0.8294051627384961,11,1,2024
0,18.0,0,1,6.4,1,3,0,0.8264040846097739,11,0,2019
0,16.0,0,1,7.9,0,3,0,0.8790178571428572,11,1,2017
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
1,18.0,1,2,6.7,0,3,0,0.009480812641083521,10,1,2021
0,17.0,0,1,8.2,1,3,0,0.8790178571428572,11,1,2017
1,18.0,1,3,8.2,1,2,0,0.017748715553479684,9,1,2018
0,17.0,0,1,6.900994407311418,0,3,0,0.8128205128205128,11,0,2024
1,18.0,1,2,6.900994407311418,0,5,0,0.020179372197309416,4,0,2025
0,17.0,0,2,6.900994407311418,1,3,0,0.8232189973614775,11,1,2016
0,18.0,1,3,6.900994407311418,1,3,0,0.8025999037072701,11,1,2017
0,18.0,2,3,6.900994407311418,1,3,0,0.8790178571428572,11,1,2017
0,19.0,3,4,6.900994407311418,1,3,0,0.8080336291452592,11,1,2018
0,19.0,4,4,6.900994407311418,0,3,0,0.8515777171795871,11,1,2018
1,20.0,5,5,6.900994407311418,1,4,0,0.01763803680981595,3,1,2019
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,18.0,0,2,6.4,0,3,0,0.8443223443223443,11,1,2020
0,19.0,1,3,6.4,0,3,0,0.8761744966442953,11,1,2021
0,19.0,0,2,7.9,0,3,0,0.8232189973614775,11,0,2016
0,20.0,1,3,7.9,0,3,0,0.8025999037072701,11,0,2017
0,20.0,2,3,7.9,0,3,0,0.8790178571428572,11,0,2017
0,21.0,3,4,7.9,0,3,0,0.8080336291452592,11,0,2018
0,21.0,4,4,7.9,0,3,0,0.8515777171795871,11,0,2018
0,22.0,5,5,7.9,0,3,0,0.821319018404908,11,0,2019
0,22.0,6,5,7.9,0,3,0,0.8264040846097739,11,0,2019
0,19.0,0,2,7.0,0,3,0,0.8055790363482671,11,0,2022
0,20.0,1,3,7.0,0,3,0,0.8078048780487805,11,0,2023
1,20.0,2,3,7.0,0,3,0,0.011426319936958234,0,0,2023
0,18.0,0,2,6.4,0,3,0,0.8443223443223443,11,0,2020
0,20.0,1,4,6.4,0,3,0,0.818620992534036,11,0,2022
0,19.0,0,2,7.1,0,3,0,0.8128205128205128,11,1,2024
1,20.0,1,3,7.1,0,2,0,0.010837070254110613,8,1,2025
0,18.0,0,2,6.900994407311418,0,3,0,0.8128205128205128,11,1,2024
1,18.0,0,2,6.85,0,4,1,0.026341463414634145,5,1,2023
0,17.0,0,1,7.9,0,3,0,0.8790178571428572,11,1,2017
0,18.0,1,2,7.9,1,3,0,0.8080336291452592,11,1,2018
1,18.0,2,2,7.9,0,2,0,0.013245033112582781,7,1,2018
1,18.0,0,2,4.0,1,5,0,0.02214765100671141,4,0,2021
0,18.0,0,1,6.900994407311418,0,3,0,0.8306997742663657,11,1,2021
1,19.0,1,1,6.900994407311418,0,4,0,0.012736056214317084,3,1,2022
1,21.0,0,1,6.4,0,4,0,0.01763803680981595,3,1,2019
0,20.0,0,3,7.0,0,3,0,0.8092986603624901,11,1,2023
0,22.0,0,5,4.0,1,3,0,0.8232189973614775,11,1,2016
0,21.0,0,4,4.6,0,3,0,0.8294051627384961,11,1,2024
0,19.0,0,2,6.85,0,3,0,0.821319018404908,11,0,2019
0,20.0,1,3,6.85,0,3,0,0.8443223443223443,11,0,2020
0,21.0,2,4,6.85,0,3,0,0.8306997742663657,11,0,2021
0,18.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,19.0,1,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,17.0,0,1,6.85,0,3,0,0.8515777171795871,11,1,2018
0,18.0,1,2,6.85,0,3,0,0.821319018404908,11,1,2019
0,19.0,0,3,7.9,0,3,0,0.8025999037072701,11,1,2017
1,19.0,1,3,7.9,0,5,0,0.013392857142857142,4,1,2017
0,19.0,0,1,6.95,0,3,0,0.8026905829596412,11,1,2025
0,19.0,0,3,7.9,0,3,0,0.821319018404908,11,1,2019
1,19.0,1,3,7.9,0,5,0,0.024434719183078046,1,1,2019
0,17.0,0,1,7.9,0,3,0,0.8025999037072701,11,1,2017
1,18.0,1,2,7.9,0,2,0,0.01821578701541336,7,1,2018
0,21.0,0,5,6.7,0,3,0,0.8294051627384961,11,0,2024
0,21.0,1,5,6.7,0,3,0,0.8128205128205128,11,0,2024
0,22.0,2,5,7.0,0,3,0,0.8026905829596412,11,0,2025
0,18.0,0,2,6.85,0,3,0,0.8078048780487805,11,1,2023
0,18.0,1,2,6.85,0,3,0,0.8092986603624901,11,1,2023
0,19.0,2,3,6.85,0,3,0,0.8294051627384961,11,1,2024
1,19.0,3,3,6.85,0,5,0,0.029487179487179487,4,1,2024
0,17.0,0,1,6.95,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,1,7.9,0,3,1,0.8232189973614775,11,1,2016
0,19.0,1,2,7.9,0,3,0,0.8025999037072701,11,1,2017
0,19.0,2,2,7.9,0,3,0,0.8790178571428572,11,1,2017
0,20.0,3,3,7.9,0,3,1,0.8080336291452592,11,1,2018
0,18.0,0,2,7.9,0,3,0,0.8790178571428572,11,1,2017
0,19.0,1,1,6.85,0,3,0,0.8080336291452592,11,1,2018
1,19.0,2,3,7.9,0,4,0,0.01597195169458512,5,1,2018
0,17.0,0,1,6.85,0,3,0,0.8515777171795871,11,1,2018
0,18.0,1,2,6.85,0,3,0,0.821319018404908,11,1,2019
0,18.0,2,2,6.85,0,3,0,0.8264040846097739,11,1,2019
0,18.0,0,2,7.0,0,3,0,0.818620992534036,11,0,2022
0,18.0,0,1,7.1,0,3,0,0.8092986603624901,11,1,2023
0,17.0,0,1,7.9,0,3,0,0.8232189973614775,11,1,2016
0,18.0,1,2,7.9,0,3,0,0.8025999037072701,11,1,2017
0,20.0,0,4,6.85,0,3,0,0.8761744966442953,11,1,2021
1,21.0,1,5,6.85,0,3,0,0.014053579270970576,2,1,2022
0,17.0,0,1,7.9,0,3,0,0.8232189973614775,11,0,2016
0,18.0,1,1,7.9,0,3,0,0.8025999037072701,11,0,2017
0,19.0,0,2,3.8,1,3,0,0.8232189973614775,11,1,2016
1,20.0,1,3,3.8,1,5,0,0.02455464612421762,6,1,2017
1,18.0,0,2,7.9,0,4,0,0.031295137217140105,5,1,2017
0,18.0,0,2,6.4,0,3,0,0.8443223443223443,11,0,2020
0,19.0,1,3,6.4,0,3,0,0.8761744966442953,11,0,2021
0,17.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,18.0,1,2,6.4,0,3,0,0.8443223443223443,11,1,2020
1,19.0,0,3,7.9,0,3,0,0.019258545979778528,10,1,2017
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,19.0,0,3,7.0,0,3,1,0.8078048780487805,11,1,2023
1,19.0,1,3,7.0,0,3,1,0.01182033096926714,10,1,2023
1,20.0,2,4,7.0,0,5,1,0.017209128320239433,1,1,2024
0,18.0,0,2,7.1499999999999995,0,3,0,0.8026905829596412,11,0,2025
1,19.0,0,3,7.0,0,4,0,0.026341463414634145,5,1,2023
0,18.0,0,2,6.7,0,3,1,0.8761744966442953,11,1,2021
0,18.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,17.0,0,1,7.0,0,3,0,0.8306997742663657,11,1,2021
0,19.0,0,3,7.9,0,3,0,0.821319018404908,11,1,2019
1,20.0,1,4,7.9,0,5,1,0.018315018315018316,1,1,2020
0,18.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,0,2024
0,17.0,0,1,7.0,0,3,0,0.8306997742663657,11,0,2021
0,18.0,1,2,7.0,0,3,0,0.818620992534036,11,1,2022
0,18.0,0,1,7.9,0,3,0,0.8232189973614775,11,1,2016
0,18.0,0,1,6.85,0,3,0,0.8515777171795871,11,1,2018
0,19.0,1,2,6.85,0,3,0,0.821319018404908,11,1,2019
0,18.0,0,1,6.7,0,3,0,0.8443223443223443,11,0,2020
0,17.0,0,1,4.8,1,3,0,0.8232189973614775,11,1,2016
0,19.0,1,3,4.8,1,3,0,0.8080336291452592,11,1,2018
0,19.0,2,3,4.8,1,3,0,0.8515777171795871,11,1,2018
0,18.0,0,2,6.85,0,3,0,0.8078048780487805,11,1,2023
0,18.0,1,2,6.85,0,3,0,0.8092986603624901,11,1,2023
0,19.0,0,3,6.900994407311418,0,3,1,0.821319018404908,11,1,2019
0,19.0,0,2,3.9,1,3,0,0.821319018404908,11,1,2019
0,20.0,0,4,7.0,0,3,1,0.8128205128205128,11,1,2024
1,21.0,1,5,2.9,1,4,1,0.01905829596412556,5,1,2025
0,18.0,0,2,6.900994407311418,1,3,0,0.8264040846097739,11,1,2019
0,19.0,1,3,6.900994407311418,1,3,0,0.8443223443223443,11,1,2020
0,20.0,2,4,6.900994407311418,1,3,0,0.8761744966442953,11,1,2021
0,21.0,3,5,6.900994407311418,1,3,0,0.818620992534036,11,1,2022
0,21.0,4,5,6.900994407311418,1,3,0,0.8055790363482671,11,1,2022
0,21.0,0,5,6.7,0,3,0,0.8294051627384961,11,0,2024
0,17.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,18.0,0,1,4.5,1,3,0,0.8055790363482671,11,0,2022
1,19.0,1,2,4.5,1,5,0,0.033170731707317075,4,0,2023
0,17.0,0,1,6.85,0,3,0,0.8515777171795871,11,1,2018
0,18.0,1,2,6.85,0,3,0,0.821319018404908,11,1,2019
0,18.0,2,2,6.85,0,3,0,0.8264040846097739,11,1,2019
0,19.0,3,3,6.85,0,3,0,0.8443223443223443,11,1,2020
0,20.0,4,4,6.85,0,3,0,0.8761744966442953,11,1,2021
0,20.0,0,4,7.9,0,3,0,0.8232189973614775,11,1,2016
0,17.0,0,1,6.85,0,3,0,0.8515777171795871,11,1,2018
1,18.0,1,2,6.85,0,5,0,0.019171779141104295,4,1,2019
0,18.0,0,2,7.1,0,3,0,0.8128205128205128,11,1,2024
0,19.0,1,3,7.1,0,3,0,0.8026905829596412,11,1,2025
0,17.0,0,1,6.900994407311418,1,3,0,0.8264040846097739,11,1,2019
0,16.0,0,1,7.0,0,3,0,0.8306997742663657,11,0,2021
0,17.0,0,1,2.6,1,3,1,0.8306997742663657,11,1,2021
0,18.0,0,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,17.0,0,1,4.6,1,3,0,0.8232189973614775,11,0,2016
0,18.0,0,3,7.9,0,3,0,0.8232189973614775,11,1,2016
0,19.0,1,4,7.9,0,3,0,0.8025999037072701,11,1,2017
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,0,2021
1,18.0,1,2,6.7,0,3,0,0.009480812641083521,10,0,2021
1,17.0,0,1,7.9,0,4,0,0.013192612137203167,3,1,2016
1,19.0,0,3,6.4,0,2,0,0.01218961625282167,7,1,2021
0,18.0,0,2,7.9,0,3,0,0.8232189973614775,11,0,2016
0,19.0,1,3,7.9,0,3,0,0.8025999037072701,11,0,2017
1,19.0,2,3,7.9,0,3,0,0.009821428571428571,2,0,2017
0,19.0,0,2,6.900994407311418,0,3,0,0.8443223443223443,11,1,2020
0,18.0,0,2,2.3,1,3,0,0.8761744966442953,11,1,2021
0,17.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,20.0,0,3,7.0,0,3,0,0.8078048780487805,11,1,2023
1,20.0,1,3,7.0,0,5,0,0.024822695035460994,6,1,2023
0,18.0,0,2,5.2,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,1,7.1,0,3,0,0.8092986603624901,11,1,2023
0,21.0,0,4,7.0,0,3,0,0.8294051627384961,11,1,2024
0,21.0,1,4,7.0,0,3,0,0.8128205128205128,11,1,2024
0,22.0,2,5,7.0,0,3,0,0.8026905829596412,11,1,2025
0,17.0,0,2,7.9,0,3,1,0.8232189973614775,11,0,2016
0,17.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,18.0,1,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,2,7.9,0,3,0,0.8515777171795871,11,1,2018
0,19.0,1,1,6.4,0,3,0,0.821319018404908,11,1,2019
0,19.0,2,3,7.9,0,3,0,0.8264040846097739,11,1,2019
0,18.0,0,1,8.4,1,3,0,0.8232189973614775,11,1,2016
1,19.0,1,2,8.4,1,5,0,0.02455464612421762,6,1,2017
0,20.0,0,4,7.0,0,3,0,0.8128205128205128,11,1,2024
0,21.0,1,5,7.0,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,2,6.900994407311418,1,3,0,0.8232189973614775,11,1,2016
0,19.0,1,2,6.900994407311418,1,3,0,0.8025999037072701,11,1,2017
0,19.0,2,2,6.900994407311418,1,3,0,0.8790178571428572,11,1,2017
0,20.0,3,1,6.900994407311418,1,3,0,0.8080336291452592,11,1,2018
0,20.0,4,3,6.900994407311418,1,3,0,0.8515777171795871,11,1,2018
1,19.0,0,2,7.1,0,3,0,0.0171898355754858,2,1,2025
0,18.0,0,2,7.1,0,3,1,0.8294051627384961,11,1,2024
0,18.0,0,2,6.4,0,3,0,0.8443223443223443,11,0,2020
1,19.0,1,3,6.4,0,5,0,0.02214765100671141,4,1,2021
1,18.0,0,2,6.7,0,5,0,0.016778523489932886,1,1,2021
0,17.0,0,1,1.5,1,3,0,0.8092986603624901,11,1,2023
1,18.0,1,2,1.5,1,3,0,0.01122334455667789,2,1,2024
0,17.0,0,1,6.7,0,3,0,0.8443223443223443,11,1,2020
0,18.0,1,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,21.0,2,5,6.7,0,3,0,0.8294051627384961,11,1,2024
0,21.0,3,5,6.7,0,3,0,0.8128205128205128,11,1,2024
0,19.0,0,2,7.9,0,3,0,0.8232189973614775,11,0,2016
0,19.0,0,2,6.4,0,3,0,0.8443223443223443,11,1,2020
0,20.0,1,3,6.4,0,3,0,0.8761744966442953,11,1,2021
0,20.0,2,3,6.4,0,3,0,0.8306997742663657,11,1,2021
1,21.0,3,4,6.4,0,2,0,0.018596787827557058,7,1,2022
0,17.0,0,1,6.85,0,3,1,0.8055790363482671,11,1,2022
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,19.0,0,3,6.900994407311418,0,3,0,0.8443223443223443,11,1,2020
0,18.0,0,1,3.7,0,3,0,0.8306997742663657,11,1,2021
0,20.0,0,3,7.9,0,3,0,0.8515777171795871,11,1,2018
0,18.0,0,2,7.9,0,3,0,0.8232189973614775,11,1,2016
0,19.0,1,3,7.9,0,3,0,0.8025999037072701,11,1,2017
1,20.0,2,3,7.9,0,4,0,0.014479215319943952,3,1,2018
0,20.0,0,4,6.900994407311418,0,3,0,0.8294051627384961,11,0,2024
0,21.0,1,5,6.900994407311418,1,3,0,0.8026905829596412,11,0,2025
1,21.0,0,5,7.9,0,4,0,0.015349887133182845,3,1,2021
0,18.0,0,1,6.85,0,3,0,0.818620992534036,11,1,2022
0,18.0,0,2,7.9,0,3,0,0.8790178571428572,11,0,2017
0,19.0,1,3,7.9,0,3,0,0.8080336291452592,11,0,2018
0,19.0,2,3,7.9,0,3,0,0.8515777171795871,11,0,2018
0,19.0,0,3,7.9,0,3,0,0.8264040846097739,11,1,2019
0,18.0,0,1,6.85,0,3,0,0.818620992534036,11,1,2022
0,18.0,0,2,6.900994407311418,0,3,1,0.8055790363482671,11,0,2022
0,19.0,0,2,6.900994407311418,0,3,0,0.8515777171795871,11,1,2018
1,20.0,1,3,6.900994407311418,0,5,0,0.019171779141104295,4,1,2019
1,17.0,0,1,7.7,0,5,0,0.029345372460496615,1,1,2021
0,19.0,0,3,7.9,0,3,0,0.8080336291452592,11,0,2018
0,19.0,0,3,6.85,0,3,0,0.8443223443223443,11,1,2020
1,18.0,0,1,7.1499999999999995,0,3,0,0.021153846153846155,10,1,2024
0,18.0,0,2,6.85,0,3,1,0.8264040846097739,11,1,2019
0,19.0,1,3,6.85,0,3,0,0.8443223443223443,11,0,2020
0,20.0,2,4,6.85,0,3,0,0.8761744966442953,11,0,2021
0,19.0,0,2,6.900994407311418,1,3,0,0.8761744966442953,11,1,2021
0,19.0,1,2,6.900994407311418,0,3,0,0.8306997742663657,11,1,2021
1,20.0,2,3,6.900994407311418,0,5,0,0.026350461133069828,1,1,2022
0,18.0,0,2,6.7,0,3,0,0.8761744966442953,11,1,2021
0,18.0,1,2,6.7,0,3,0,0.8306997742663657,11,1,2021
0,19.0,0,3,6.4,0,3,0,0.8761744966442953,11,1,2021
0,18.0,0,2,7.9,1,3,1,0.8080336291452592,11,1,2018
0,19.0,0,2,6.4,0,3,0,0.8443223443223443,11,0,2020
0,20.0,1,3,6.4,0,3,0,0.8761744966442953,11,0,2021
0,18.0,0,2,7.9,0,3,1,0.8025999037072701,11,0,2017
0,17.0,0,1,7.0,0,3,0,0.8306997742663657,11,0,2021
1,18.0,1,2,7.0,0,3,0,0.011834319526627219,10,0,2022
1,18.0,0,2,7.9,0,5,0,0.017919750681729647,4,1,2018
0,21.0,0,5,7.9,0,3,1,0.8080336291452592,11,0,2018
0,18.0,0,3,6.85,0,3,0,0.8443223443223443,11,1,2020
0,18.0,0,2,7.1,1,3,0,0.8128205128205128,11,1,2024
1,19.0,1,3,7.1,1,3,0,0.011210762331838564,0,1,2025
0,20.0,0,4,7.9,0,3,1,0.8515777171795871,11,0,2018
0,17.0,0,1,4.3,1,3,0,0.8515777171795871,11,1,2018
0,21.0,0,4,6.85,0,3,0,0.8761744966442953,11,1,2021
0,21.0,1,4,6.85,0,3,0,0.8306997742663657,11,1,2021
0,22.0,2,5,6.85,0,3,0,0.8055790363482671,11,1,2022
0,19.0,0,2,7.9,0,3,0,0.8232189973614775,11,1,2016
0,19.0,0,3,7.9,0,3,0,0.8515777171795871,11,1,2018
1,20.0,1,4,7.9,0,5,0,0.018788343558282208,1,1,2019
0,18.0,0,2,7.1499999999999995,0,3,0,0.8026905829596412,11,1,2025
0,18.0,0,1,6.4,0,3,0,0.8264040846097739,11,1,2019
0,18.0,0,2,7.1,0,3,0,0.8294051627384961,11,1,2024
1,19.0,0,3,6.900994407311418,0,3,0,0.015391380826737027,2,1,2016
0,18.0,0,2,6.85,0,3,0,0.821319018404908,11,1,2019
0,20.0,1,3,6.4,0,3,0,0.8761744966442953,11,1,2021
1,21.0,2,5,6.85,0,4,1,0.021132713440405747,5,1,2022
0,18.0,0,1,4.5,0,3,0,0.8026905829596412,11,0,2025
0,17.0,0,1,6.900994407311418,1,3,0,0.8515777171795871,11,1,2018
0,18.0,0,1,7.9,1,3,0,0.8790178571428572,11,1,2017
0,18.0,0,2,7.1499999999999995,0,3,0,0.8026905829596412,11,0,2025
0,19.0,0,2,7.0,0,3,0,0.818620992534036,11,0,2022
0,19.0,1,2,7.0,0,3,0,0.8055790363482671,11,0,2022
0,22.0,2,5,7.0,0,3,0,0.8026905829596412,11,0,2025
0,19.0,0,2,2.2,1,3,0,0.821319018404908,11,1,2019
0,18.0,0,1,6.900994407311418,1,3,1,0.8443223443223443,11,1,2020
1,19.0,0,3,7.9,0,4,0,0.01597195169458512,5,1,2018
0,17.0,0,1,7.0,0,3,0,0.8306997742663657,11,1,2021
0,16.0,0,1,7.9,0,3,0,0.8232189973614775,11,1,2016
0,17.0,0,1,8.2,0,3,0,0.8306997742663657,11,0,2021
1,18.0,1,1,8.0,1,2,0,0.010979358805445762,9,0,2022
1,18.0,0,1,7.0,0,5,0,0.029796839729119638,4,1,2021
0,18.0,0,1,7.1499999999999995,0,3,0,0.8128205128205128,11,1,2024
0,20.0,0,3,6.900994407311418,1,3,0,0.821319018404908,11,0,2019
0,17.0,0,1,7.0,0,3,0,0.8306997742663657,11,1,2021
0,18.0,1,2,7.0,0,3,0,0.8055790363482671,11,1,2022
0,19.0,0,2,7.0,0,3,0,0.8055790363482671,11,1,2022
0,21.0,1,4,7.0,0,3,0,0.8128205128205128,11,1,2024
0,18.0,0,1,7.1,0,3,0,0.8092986603624901,11,1,2023
0,19.0,1,2,7.1,0,3,0,0.8294051627384961,11,1,2024
0,17.0,0,1,6.85,0,3,0,0.818620992534036,11,1,2022
0,19.0,0,3,6.4,0,3,0,0.8761744966442953,11,1,2021
0,19.0,1,3,6.4,0,3,0,0.8306997742663657,11,1,2021
0,20.0,2,4,6.4,0,3,0,0.818620992534036,11,1,2022
0,20.0,3,4,6.4,0,3,0,0.8055790363482671,11,1,2022
0,17.0,0,2,7.9,0,3,0,0.8080336291452592,11,1,2018
1,18.0,0,2,7.1,0,5,0,0.022756410256410255,6,1,2024
1,17.0,0,1,7.1,0,5,0,0.03979511426319937,4,1,2023
0,19.0,0,4,6.85,0,3,0,0.8306997742663657,11,0,2021
0,20.0,1,5,6.85,0,3,0,0.818620992534036,11,0,2022
1,20.0,2,5,6.85,0,3,0,0.014370245139475908,0,0,2022
0,19.0,0,3,7.0,0,3,1,0.8078048780487805,11,1,2023
0,19.0,1,3,7.0,0,3,1,0.8092986603624901,11,1,2023
0,20.0,2,4,7.0,0,3,1,0.8294051627384961,11,1,2024
1,21.0,3,5,7.0,0,3,1,0.025411061285500747,10,1,2025
0,18.0,0,2,6.7,0,3,1,0.8306997742663657,11,1,2021
0,19.0,1,3,6.7,0,3,0,0.8055790363482671,11,1,2022
0,20.0,2,4,6.7,0,3,0,0.8078048780487805,11,1,2023
0,20.0,3,4,6.7,0,3,0,0.8092986603624901,11,1,2023
0,19.0,0,2,1.4,1,3,0,0.818620992534036,11,1,2022
0,19.0,1,2,1.4,1,3,0,0.8055790363482671,11,1,2022
